5632,425950,1,43,24.0,0.375,Dotted Sixteenth
13824,434142,1,58,24.0,1.0,Quarter
13824,434142,1,70,24.0,1.0,Quarter
5121,432606,1,46,24.5,0.375,Dotted Sixteenth
6144,440286,1,41,25.0,0.375,Dotted Sixteenth
13312,447454,1,62,25.0,1.0,Quarter
13312,447454,1,74,25.0,1.0,Quarter
4608,446430,1,46,25.5,0.375,Dotted Sixteenth
9728,457182,1,63,26.0,0.75,Dotted Eighth
4608,452062,1,39,26.0,0.375,Dotted Sixteenth
9728,457182,1,75,26.0,0.75,Dotted Eighth
5120,458718,1,46,26.5,0.375,Dotted Sixteenth
27136,487390,1,58,27.0,2.0,Half
6656,466910,1,34,27.0,0.5,Eighth
27136,487390,1,67,27.0,2.0,Half
27136,487390,1,63,27.0,2.0,Half
5632,472542,1,46,27.5,0.375,Dotted Sixteenth
4607,479197,1,48,28.0,0.375,Dotted Sixteenth
5121,485854,1,46,28.5,0.375,Dotted Sixteenth
9216,496606,1,60,29.0,0.75,Dotted Eighth
9216,496606,1,68,29.0,0.75,Dotted Eighth
6656,494046,1,34,29.0,0.5,Eighth
9216,496606,1,63,29.0,0.75,Dotted Eighth
4608,498654,1,46,29.5,0.375,Dotted Sixteenth
27136,526814,1,56,30.0,2.0,Half
5632,505310,1,34,30.0,0.5,Eighth
27136,526814,1,65,30.0,2.0,Half
27136,526814,1,62,30.0,2.0,Half
4608,509918,1,46,30.5,0.375,Dotted Sixteenth
5119,517085,1,48,31.0,0.375,Dotted Sixteenth
5632,524254,1,46,31.5,0.375,Dotted Sixteenth
7168,533982,1,55,32.0,0.75,Dotted Eighth
7168,533982,1,63,32.0,0.75,Dotted Eighth
4096,530910,1,39,32.0,0.5,Eighth
7168,533982,1,58,32.0,0.75,Dotted Eighth
4608,535518,1,46,32.5,0.375,Dotted Sixteenth
6144,543198,1,39,33.0,0.5,Eighth
12800,549854,1,63,33.0,1.0,Quarter
12800,549854,1,58,33.0,1.0,Quarter
12800,549854,1,55,33.0,1.0,Quarter
6656,549854,1,43,33.5,0.5,Eighth
7168,557022,1,46,34.0,0.5,Eighth
7680,564702,1,50,34.5,0.5,Eighth
7168,571870,1,51,35.0,0.5,Eighth
6144,578014,1,55,35.5,0.5,Eighth
4608,582622,1,48,36.0,0.375,Dotted Sixteenth
13824,591838,1,75,36.0,1.0,Quarter
13824,591838,1,63,36.0,1.0,Quarter
6656,590302,1,55,36.5,0.375,Dotted Sixteenth
11264,603102,1,77,37.0,1.0,Quarter
4096,595934,1,50,37.0,0.375,Dotted Sixteenth
11264,603102,1,65,37.0,1.0,Quarter
3584,601054,1,55,37.5,0.375,Dotted Sixteenth
4096,607198,1,51,38.0,0.375,Dotted Sixteenth
9216,612318,1,67,38.0,0.75,Dotted Eighth
9216,612318,1,79,38.0,0.75,Dotted Eighth
5632,614366,1,55,38.5,0.375,Dotted Sixteenth
25088,641502,1,67,39.0,2.0,Half
6656,623070,1,51,39.0,0.5,Eighth
25088,641502,1,79,39.0,2.0,Half
4096,627166,1,55,39.5,0.375,Dotted Sixteenth
5120,633310,1,60,40.0,0.375,Dotted Sixteenth
6144,640478,1,55,40.5,0.375,Dotted Sixteenth
6656,648158,1,50,41.0,0.5,Eighth
9216,650718,1,80,41.0,0.75,Dotted Eighth
9216,650718,1,68,41.0,0.75,Dotted Eighth
3584,651742,1,55,41.5,0.375,Dotted Sixteenth
8704,663006,1,51,42.0,0.5,Eighth
25600,679902,1,67,42.0,2.0,Half
25600,679902,1,79,42.0,2.0,Half
4608,667614,1,55,42.5,0.375,Dotted Sixteenth
2560,671710,1,60,43.0,0.375,Dotted Sixteenth
4608,677854,1,55,43.5,0.375,Dotted Sixteenth
6656,686558,1,63,44.0,0.75,Dotted Eighth
6656,686558,1,75,44.0,0.75,Dotted Eighth
3072,682974,1,48,44.0,0.5,Eighth
4608,687582,1,55,44.5,0.375,Dotted Sixteenth
15872,705502,1,79,45.0,1.0,Quarter
5120,694750,1,53,45.0,0.375,Dotted Sixteenth
15872,705502,1,67,45.0,1.0,Quarter
5632,703454,1,55,45.5,0.375,Dotted Sixteenth
14336,719838,1,69,46.0,1.0,Quarter
5120,710622,1,51,46.0,0.375,Dotted Sixteenth
14336,719838,1,81,46.0,1.0,Quarter
5120,718302,1,55,46.5,0.375,Dotted Sixteenth
4096,723934,1,50,47.0,0.375,Dotted Sixteenth
8192,728030,1,83,47.0,0.75,Dotted Eighth
8192,728030,1,71,47.0,0.75,Dotted Eighth
4096,729054,1,55,47.5,0.375,Dotted Sixteenth
5120,735198,1,51,48.0,0.375,Dotted Sixteenth
12288,742366,1,72,48.0,1.0,Quarter
12288,742366,1,84,48.0,1.0,Quarter
4608,740830,1,55,48.5,0.375,Dotted Sixteenth
4608,746974,1,49,49.0,0.375,Dotted Sixteenth
12800,755166,1,85,49.0,1.0,Quarter
12800,755166,1,73,49.0,1.0,Quarter
4608,753630,1,55,49.5,0.375,Dotted Sixteenth
8192,763358,1,75,50.0,0.75,Dotted Eighth
4607,759773,1,48,50.0,0.375,Dotted Sixteenth
8192,763358,1,87,50.0,0.75,Dotted Eighth
3072,764382,1,55,50.5,0.375,Dotted Sixteenth
5632,772062,1,48,51.0,0.5,Eighth
24576,791006,1,87,51.0,2.0,Half
24576,791006,1,75,51.0,2.0,Half
4608,776670,1,51,51.5,0.375,Dotted Sixteenth
4608,782814,1,56,52.0,0.375,Dotted Sixteenth
5120,789470,1,51,52.5,0.375,Dotted Sixteenth
7168,798174,1,48,53.0,0.5,Eighth
10240,801246,1,77,53.0,0.75,Dotted Eighth
10240,801246,1,89,53.0,0.75,Dotted Eighth
4608,802782,1,51,53.5,0.375,Dotted Sixteenth
26624,831454,1,75,54.0,2.0,Half
7680,812510,1,46,54.0,0.5,Eighth
26624,831454,1,87,54.0,2.0,Half
4608,817118,1,51,54.5,0.375,Dotted Sixteenth
4607,823773,1,55,55.0,0.375,Dotted Sixteenth
5120,829918,1,51,55.5,0.375,Dotted Sixteenth
6144,837598,1,46,56.0,0.5,Eighth
9215,840669,1,82,56.0,0.75,Dotted Eighth
9215,840669,1,70,56.0,0.75,Dotted Eighth
4608,842206,1,51,56.5,0.375,Dotted Sixteenth
5120,849374,1,44,57.0,0.375,Dotted Sixteenth
13824,858078,1,84,57.0,1.0,Quarter
13824,858078,1,72,57.0,1.0,Quarter
4608,856030,1,48,57.5,0.375,Dotted Sixteenth
9728,867806,1,76,58.0,1.0,Quarter
5119,863197,1,43,58.0,0.375,Dotted Sixteenth
9728,867806,1,88,58.0,1.0,Quarter
3585,866782,1,48,58.5,0.375,Dotted Sixteenth
9215,877021,1,89,59.0,0.75,Dotted Eighth
3072,870878,1,41,59.0,0.375,Dotted Sixteenth
9215,877021,1,77,59.0,0.75,Dotted Eighth
6144,879070,1,48,59.5,0.375,Dotted Sixteenth
4608,885214,1,43,60.0,0.375,Dotted Sixteenth
12288,892894,1,58,60.0,1.0,Quarter
12288,892894,1,70,60.0,1.0,Quarter
5120,891358,1,46,60.5,0.375,Dotted Sixteenth
14847,907741,1,74,61.0,1.0,Quarter
5120,898014,1,41,61.0,0.375,Dotted Sixteenth
14847,907741,1,62,61.0,1.0,Quarter
6657,906206,1,46,61.5,0.375,Dotted Sixteenth
6145,913886,1,39,62.0,0.375,Dotted Sixteenth
11264,919005,1,75,62.0,0.75,Dotted Eighth
11264,919005,1,63,62.0,0.75,Dotted Eighth
5120,920542,1,46,62.5,0.375,Dotted Sixteenth
26624,948702,1,58,63.0,2.0,Half
6144,928222,1,34,63.0,0.5,Eighth
26624,948702,1,67,63.0,2.0,Half
26624,948702,1,63,63.0,2.0,Half
5120,933342,1,46,63.5,0.375,Dotted Sixteenth
4608,939486,1,48,64.0,0.375,Dotted Sixteenth
5632,946654,1,46,64.5,0.375,Dotted Sixteenth
5632,954334,1,34,65.0,0.5,Eighth
8192,956894,1,68,65.0,0.75,Dotted Eighth
8192,956894,1,63,65.0,0.75,Dotted Eighth
8192,956894,1,60,65.0,0.75,Dotted Eighth
4608,958942,1,46,65.5,0.375,Dotted Sixteenth
7168,967134,1,34,66.0,0.5,Eighth
28160,988126,1,65,66.0,2.0,Half
28160,988126,1,62,66.0,2.0,Half
28160,988126,1,56,66.0,2.0,Half
5119,972253,1,46,66.5,0.375,Dotted Sixteenth
5632,979422,1,48,67.0,0.375,Dotted Sixteenth
6144,987102,1,46,67.5,0.375,Dotted Sixteenth
8704,996830,1,58,68.0,0.75,Dotted Eighth
6144,994270,1,39,68.0,0.5,Eighth
8704,996830,1,63,68.0,0.75,Dotted Eighth
8704,996830,1,55,68.0,0.75,Dotted Eighth
3584,997854,1,46,68.5,0.375,Dotted Sixteenth
9216,1009118,1,63,69.0,0.75,Dotted Eighth
9216,1009118,1,58,69.0,0.75,Dotted Eighth
9216,1009118,1,55,69.0,0.75,Dotted Eighth
9216,1009118,1,39,69.0,0.75,Dotted Eighth
6656,1018846,1,55,70.0,0.5,Eighth
6655,1025501,1,58,70.5,0.5,Eighth
7169,1032670,1,63,71.0,0.5,Eighth
3072,1035742,1,67,71.5,0.375,Dotted Sixteenth
27648,1065438,1,55,72.0,2.0,Half
27648,1065438,1,70,72.0,2.0,Half
27648,1065438,1,63,72.0,2.0,Half
27648,1065438,1,58,72.0,2.0,Half
27648,1065438,1,51,72.0,2.0,Half
27648,1065438,1,43,72.0,2.0,Half
7680,1073118,1,67,74.0,0.75,Dotted Eighth
7680,1073118,1,63,74.0,0.75,Dotted Eighth
7680,1073118,1,58,74.0,0.75,Dotted Eighth
7680,1073118,1,51,74.0,0.75,Dotted Eighth
7680,1073118,1,39,74.0,0.75,Dotted Eighth
3584,1081822,1,91,75.0,0.5,Eighth
3584,1081822,1,79,75.0,0.5,Eighth
4608,1086430,1,87,75.5,0.375,Dotted Sixteenth
4608,1086430,1,75,75.5,0.375,Dotted Sixteenth
5120,1093086,1,91,76.0,0.5,Eighth
5120,1093086,1,79,76.0,0.5,Eighth
6144,1099230,1,87,76.5,0.5,Eighth
6144,1099230,1,75,76.5,0.5,Eighth
7168,1106398,1,82,77.0,0.5,Eighth
7168,1106398,1,70,77.0,0.5,Eighth
5632,1112030,1,79,77.5,0.375,Dotted Sixteenth
5632,1112030,1,67,77.5,0.375,Dotted Sixteenth
27648,1141214,1,82,78.0,2.0,Half
27648,1141214,1,80,78.0,2.0,Half
27648,1141214,1,77,78.0,2.0,Half
27648,1141214,1,68,78.0,2.0,Half
27648,1141214,1,65,78.0,2.0,Half
8704,1149918,1,82,80.0,0.75,Dotted Eighth
8704,1149918,1,77,80.0,0.75,Dotted Eighth
8704,1149918,1,65,80.0,0.75,Dotted Eighth
8704,1149918,1,58,80.0,0.75,Dotted Eighth
29184,1184222,1,70,81.0,2.0,Half
29184,1184222,1,63,81.0,2.0,Half
29184,1184222,1,58,81.0,2.0,Half
29184,1184222,1,55,81.0,2.0,Half
29184,1184222,1,51,81.0,2.0,Half
29184,1184222,1,43,81.0,2.0,Half
9216,1193438,1,67,83.0,0.75,Dotted Eighth
9216,1193438,1,63,83.0,0.75,Dotted Eighth
9216,1193438,1,58,83.0,0.75,Dotted Eighth
9216,1193438,1,51,83.0,0.75,Dotted Eighth
9216,1193438,1,39,83.0,0.75,Dotted Eighth
7168,1205726,1,91,84.0,0.5,Eighth
7168,1205726,1,79,84.0,0.5,Eighth
1024,1206750,1,87,84.5,0.375,Dotted Sixteenth
1024,1206750,1,75,84.5,0.375,Dotted Sixteenth
2560,1210846,1,91,85.0,0.5,Eighth
2560,1210846,1,79,85.0,0.5,Eighth
5120,1215966,1,87,85.5,0.5,Eighth
5120,1215966,1,75,85.5,0.5,Eighth
6144,1222110,1,82,86.0,0.5,Eighth
6144,1222110,1,70,86.0,0.5,Eighth
6656,1228766,1,79,86.5,0.375,Dotted Sixteenth
6656,1228766,1,67,86.5,0.375,Dotted Sixteenth
25600,1255902,1,62,87.0,2.0,Half
25600,1255902,1,74,87.0,2.0,Half
25600,1255902,1,77,87.0,2.0,Half
25600,1255902,1,79,87.0,2.0,Half
25600,1255902,1,65,87.0,2.0,Half
10240,1266142,1,74,89.0,0.75,Dotted Eighth
10240,1266142,1,62,89.0,0.75,Dotted Eighth
10240,1266142,1,55,89.0,0.75,Dotted Eighth
10240,1266142,1,79,89.0,0.75,Dotted Eighth
28160,1298910,1,67,90.0,2.0,Half
28160,1298910,1,60,90.0,2.0,Half
28160,1298910,1,55,90.0,2.0,Half
28160,1298910,1,51,90.0,2.0,Half
28160,1298910,1,39,90.0,2.0,Half
7680,1306590,1,63,92.0,0.75,Dotted Eighth
7680,1306590,1,60,92.0,0.75,Dotted Eighth
7680,1306590,1,55,92.0,0.75,Dotted Eighth
7680,1306590,1,48,92.0,0.75,Dotted Eighth
7680,1306590,1,36,92.0,0.75,Dotted Eighth
7680,1318878,1,79,93.0,0.5,Eighth
7680,1318878,1,67,93.0,0.5,Eighth
4608,1323486,1,75,93.5,0.375,Dotted Sixteenth
4608,1323486,1,63,93.5,0.375,Dotted Sixteenth
6656,1332190,1,79,94.0,0.5,Eighth
6656,1332190,1,67,94.0,0.5,Eighth
6144,1338334,1,75,94.5,0.5,Eighth
6144,1338334,1,63,94.5,0.5,Eighth
6144,1344478,1,72,95.0,0.5,Eighth
6144,1344478,1,60,95.0,0.5,Eighth
4608,1349086,1,67,95.5,0.375,Dotted Sixteenth
4608,1349086,1,55,95.5,0.375,Dotted Sixteenth
4608,1355742,1,68,96.0,0.5,Eighth
4608,1355742,1,56,96.0,0.5,Eighth
6144,1361886,1,63,96.5,0.375,Dotted Sixteenth
6144,1361886,1,51,96.5,0.375,Dotted Sixteenth
5120,1369054,1,68,97.0,0.5,Eighth
5120,1369054,1,56,97.0,0.5,Eighth
4608,1373662,1,63,97.5,0.5,Eighth
4608,1373662,1,51,97.5,0.5,Eighth
6656,1380318,1,60,98.0,0.5,Eighth
6656,1380318,1,48,98.0,0.5,Eighth
6144,1386462,1,56,98.5,0.375,Dotted Sixteenth
6144,1386462,1,44,98.5,0.375,Dotted Sixteenth
15872,1404382,1,56,99.0,0.875,Dotted Eighth
15872,1404382,1,44,99.0,0.875,Dotted Eighth
9216,1414622,1,56,100.0,0.75,Dotted Eighth
9216,1414622,1,44,100.0,0.75,Dotted Eighth
11776,1428958,1,56,101.0,0.75,Dotted Eighth
11776,1428958,1,44,101.0,0.75,Dotted Eighth
11776,1444830,1,56,102.0,0.75,Dotted Eighth
11776,1444830,1,44,102.0,0.75,Dotted Eighth
8192,1455582,1,56,103.0,0.75,Dotted Eighth
8192,1455582,1,44,103.0,0.75,Dotted Eighth
7680,1466334,1,56,104.0,0.75,Dotted Eighth
7680,1466334,1,44,104.0,0.75,Dotted Eighth
46592,1517022,1,52,105.0,3.0,Dotted Half
46592,1517022,1,61,105.0,3.0,Dotted Half
46592,1517022,1,58,105.0,3.0,Dotted Half
46592,1517022,1,55,105.0,3.0,Dotted Half
46592,1517022,1,44,105.0,3.0,Dotted Half
32768,1549790,1,56,108.0,1.75,Half
32768,1549790,1,51,108.0,1.75,Half
32768,1549790,1,60,108.0,1.75,Half
32768,1549790,1,44,108.0,1.75,Half
16896,1570782,1,72,110.0,0.75,Dotted Eighth
16896,1570782,1,63,110.0,0.75,Dotted Eighth
16896,1570782,1,56,110.0,0.75,Dotted Eighth
49665,1624542,1,72,111.0,2.75,Dotted Half
49665,1624542,1,55,111.0,2.75,Dotted Half
49665,1624542,1,63,111.0,2.75,Dotted Half
49665,1624542,1,67,111.0,2.75,Dotted Half
43008,1672670,1,71,114.0,2.75,Dotted Half
43008,1672670,1,55,114.0,2.75,Dotted Half
43008,1672670,1,62,114.0,2.75,Dotted Half
43008,1672670,1,67,114.0,2.75,Dotted Half
7680,1685982,1,75,117.0,0.5,Eighth
9728,1688030,1,51,117.0,0.75,Dotted Eighth
9728,1688030,1,48,117.0,0.75,Dotted Eighth
4608,1690590,1,74,117.5,0.5,Eighth
7680,1698270,1,75,118.0,0.5,Eighth
10752,1701342,1,53,118.0,0.75,Dotted Eighth
10752,1701342,1,50,118.0,0.75,Dotted Eighth
10752,1701342,1,48,118.0,0.75,Dotted Eighth
6144,1704414,1,77,118.5,0.5,Eighth
12288,1716702,1,51,119.0,0.75,Dotted Eighth
7680,1712094,1,79,119.0,0.5,Eighth
12288,1716702,1,55,119.0,0.75,Dotted Eighth
12288,1716702,1,48,119.0,0.75,Dotted Eighth
9216,1721310,1,77,119.5,0.5,Eighth
6144,1727454,1,75,120.0,0.5,Eighth
24576,1745886,1,51,120.0,2.0,Half
24576,1745886,1,55,120.0,2.0,Half
24576,1745886,1,48,120.0,2.0,Half
4095,1731549,1,74,120.5,0.5,Eighth
7169,1738718,1,75,121.0,0.5,Eighth
7168,1745886,1,77,121.5,0.5,Eighth
6656,1752542,1,55,122.0,0.75,Dotted Eighth
4096,1749982,1,75,122.0,0.5,Eighth
6656,1752542,1,47,122.0,0.75,Dotted Eighth
6656,1752542,1,50,122.0,0.75,Dotted Eighth
5632,1755614,1,74,122.5,0.5,Eighth
6656,1762270,1,72,123.0,0.5,Eighth
27136,1782750,1,55,123.0,2.0,Half
27136,1782750,1,51,123.0,2.0,Half
27136,1782750,1,48,123.0,2.0,Half
8191,1770461,1,71,123.5,0.5,Eighth
6657,1777118,1,72,124.0,0.5,Eighth
5632,1782750,1,74,124.5,0.5,Eighth
9728,1792478,1,55,125.0,0.75,Dotted Eighth
6144,1788894,1,75,125.0,0.5,Eighth
9728,1792478,1,50,125.0,0.75,Dotted Eighth
9728,1792478,1,43,125.0,0.75,Dotted Eighth
6656,1795550,1,77,125.5,0.5,Eighth
10240,1805790,1,53,126.0,0.75,Dotted Eighth
10240,1805790,1,50,126.0,0.75,Dotted Eighth
6656,1802206,1,79,126.0,0.5,Eighth
10240,1805790,1,55,126.0,0.75,Dotted Eighth
7679,1809885,1,81,126.5,0.5,Eighth
8193,1818078,1,84,127.0,0.5,Eighth
12289,1822174,1,53,127.0,0.75,Dotted Eighth
12289,1822174,1,50,127.0,0.75,Dotted Eighth
12289,1822174,1,57,127.0,0.75,Dotted Eighth
9216,1827294,1,83,127.5,0.5,Eighth
9728,1837022,1,81,128.0,0.5,Eighth
15871,1843165,1,50,128.0,0.75,Dotted Eighth
15871,1843165,1,53,128.0,0.75,Dotted Eighth
15871,1843165,1,59,128.0,0.75,Dotted Eighth
11775,1848797,1,79,128.5,0.5,Eighth
2049,1867742,1,80,132.0,0.5,Eighth
4097,1869790,1,63,132.0,0.75,Dotted Eighth
4097,1869790,1,60,132.0,0.75,Dotted Eighth
4097,1869790,1,72,132.0,0.75,Dotted Eighth
5632,1873374,1,79,132.5,0.5,Eighth
7168,1880542,1,80,133.0,0.5,Eighth
10752,1884126,1,60,133.0,0.75,Dotted Eighth
10752,1884126,1,70,133.0,0.75,Dotted Eighth
10752,1884126,1,63,133.0,0.75,Dotted Eighth
7679,1888221,1,82,133.5,0.5,Eighth
10241,1898462,1,63,134.0,0.75,Dotted Eighth
7681,1895902,1,84,134.0,0.5,Eighth
10241,1898462,1,60,134.0,0.75,Dotted Eighth
10241,1898462,1,68,134.0,0.75,Dotted Eighth
4608,1900510,1,85,134.5,0.5,Eighth
5120,1905630,1,84,135.0,0.5,Eighth
25088,1925598,1,63,135.0,2.0,Half
25088,1925598,1,60,135.0,2.0,Half
25088,1925598,1,68,135.0,2.0,Half
5632,1911262,1,85,135.5,0.5,Eighth
7680,1918942,1,87,136.0,0.5,Eighth
6656,1925598,1,89,136.5,0.5,Eighth
8704,1934302,1,63,137.0,0.75,Dotted Eighth
8704,1934302,1,60,137.0,0.75,Dotted Eighth
5120,1930718,1,91,137.0,0.5,Eighth
6144,1936862,1,92,137.5,0.5,Eighth
5632,1942494,1,94,138.0,0.5,Eighth
23040,1959902,1,67,138.0,2.0,Half
23040,1959902,1,63,138.0,2.0,Half
23040,1959902,1,58,138.0,2.0,Half
4096,1946590,1,91,138.5,0.5,Eighth
6656,1953246,1,87,139.0,0.5,Eighth
6656,1959902,1,84,139.5,0.5,Eighth
7680,1967582,1,82,140.0,0.5,Eighth
11264,1971166,1,63,140.0,0.75,Dotted Eighth
11264,1971166,1,58,140.0,0.75,Dotted Eighth
7680,1975262,1,79,140.5,0.5,Eighth
8191,1983453,1,80,141.0,0.5,Eighth
11264,1986526,1,53,141.0,0.75,Dotted Eighth
11264,1986526,1,60,141.0,0.75,Dotted Eighth
5632,1989085,1,72,141.5,0.5,Eighth
5120,1994205,1,70,142.0,0.5,Eighth
9217,1998302,1,55,142.0,0.75,Dotted Eighth
9217,1998302,1,60,142.0,0.75,Dotted Eighth
9217,1998302,1,64,142.0,0.75,Dotted Eighth
7681,2001886,1,79,142.5,0.5,Eighth
8704,2010590,1,77,143.0,0.5,Eighth
13312,2015198,1,65,143.0,0.75,Dotted Eighth
13312,2015198,1,56,143.0,0.75,Dotted Eighth
13312,2015198,1,60,143.0,0.75,Dotted Eighth
9216,2019806,1,68,143.5,0.5,Eighth
7168,2042846,1,36,147.0,0.75,Dotted Eighth
5632,2041310,1,67,147.0,0.5,Eighth
7168,2042846,1,48,147.0,0.75,Dotted Eighth
6144,2047454,1,55,147.5,0.5,Eighth
6656,2054110,1,59,148.0,0.5,Eighth
9216,2056670,1,50,148.0,0.75,Dotted Eighth
9216,2056670,1,43,148.0,0.75,Dotted Eighth
6144,2060254,1,65,148.5,0.5,Eighth
9728,2069982,1,51,149.0,0.75,Dotted Eighth
7167,2067421,1,63,149.0,0.5,Eighth
9728,2069982,1,48,149.0,0.75,Dotted Eighth
5120,2072541,1,60,149.5,0.5,Eighth
4609,2077150,1,55,150.0,0.5,Eighth
20481,2093022,1,43,150.0,2.0,Half
5120,2082270,1,63,150.5,0.5,Eighth
4096,2086366,1,60,151.0,0.5,Eighth
6656,2093022,1,55,151.5,0.5,Eighth
11776,2104798,1,43,152.0,0.75,Dotted Eighth
8192,2101214,1,56,152.0,0.5,Eighth
6656,2107870,1,65,152.5,0.5,Eighth
26624,2134494,1,43,153.0,2.0,Half
6656,2114526,1,50,153.0,0.5,Eighth
4608,2119134,1,59,153.5,0.5,Eighth
5632,2124766,1,55,154.0,0.5,Eighth
9728,2134494,1,50,154.5,0.5,Eighth
9728,2144222,1,48,155.0,0.75,Dotted Eighth
4608,2139102,1,51,155.0,0.5,Eighth
9728,2144222,1,43,155.0,0.75,Dotted Eighth
9728,2144222,1,36,155.0,0.75,Dotted Eighth
9728,2148830,1,60,155.5,0.5,Eighth
22016,2170846,1,60,156.0,0.75,Dotted Eighth
22016,2170846,1,51,156.0,0.75,Dotted Eighth
22016,2170846,1,36,156.0,0.75,Dotted Eighth
22016,2170846,1,43,156.0,0.75,Dotted Eighth
22016,2170846,1,48,156.0,0.75,Dotted Eighth
5120,2183134,1,55,157.0,0.5,Eighth
4096,2187230,1,58,157.5,0.5,Eighth
5120,2192350,1,63,158.0,0.5,Eighth
4608,2196958,1,67,158.5,0.375,Dotted Sixteenth
30208,2228702,1,58,159.0,2.0,Half
30208,2228702,1,70,159.0,2.0,Half
30208,2228702,1,63,159.0,2.0,Half
30208,2228702,1,55,159.0,2.0,Half
30208,2228702,1,51,159.0,2.0,Half
